,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
81,1376985865021485064,https://twitter.com/British_Sarcasm/status/1376985865021485064,British_Sarcasm,"Everytime I see a new headline about the AstraZeneca needing more 'approval' I have to wonder...

How many BigPharmas are you taking up the ass currently? Because AZ are providing a vaccine for cost",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
82,1376985381439176707,https://twitter.com/Avraham7777/status/1376985381439176707,Avraham7777,"“He is now called Vaxzevria. The Swedish-British vaccine AstraZeneca against the Covid-19 has changed its trade name, indicates the site of the European Medicines Agency (EMA) on its site, Tuesday, March 29. “

@franceinfo",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
83,1376984572458569735,https://twitter.com/putneysw15/status/1376984572458569735,putneysw15,Forum: An incredibly interesting article on AstraZeneca. https://t.co/tT2iY5W2hX,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
84,1376984457723273216,https://twitter.com/VacancyPoster/status/1376984457723273216,VacancyPoster,FT latest UK News -  Germany to halt AstraZeneca jab for under-60s https://t.co/ha1iK0rRo9,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
85,1376984155418988545,https://twitter.com/R_Dafina/status/1376984155418988545,R_Dafina,1st dose ✅  #AstraZeneca  💪 #LSEstaff https://t.co/SgKa06MYhh,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
86,1376984155267948546,https://twitter.com/BickhamRJP/status/1376984155267948546,BickhamRJP,"If you don’t want it, just give it back, we’ll take it off your hands 

Covid: Germany limits use of AstraZeneca Covid jab for under-60s https://t.co/pkY4WLfg2J",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
87,1376983915697733633,https://twitter.com/Rod_Ardehali/status/1376983915697733633,Rod_Ardehali,Not sure how AstraZeneca recovers from this https://t.co/0WaRsPLjG6,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
88,1376983494266650630,https://twitter.com/agpcuk/status/1376983494266650630,agpcuk,Germany to suspend AstraZeneca vaccine for under 60s after NINE #DIE https://t.co/BJS4ZG6bvg,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
89,1376982814734815237,https://twitter.com/Guinevere55/status/1376982814734815237,Guinevere55,"EU accused of 'PIRACY' over AstraZeneca threat - 'UK funded it, we own patent' says ex-MEP

https://t.co/uoTbEtZjQW

Sent via @updayUK",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
90,1376982576682967051,https://twitter.com/58ALL/status/1376982576682967051,58ALL,Covid: Germany limits use of AstraZeneca Covid jab for under-60s https://t.co/G9lYp9BNW0,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
91,1376981780083974147,https://twitter.com/Bwillg/status/1376981780083974147,Bwillg,"Can we just ban the EU from using this vaccine and get over with it. #pathetic
BBC News - Covid: Germany limits use of AstraZeneca Covid jab for under-60s
https://t.co/2WmoDSG3BQ",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
92,1376981735133605888,https://twitter.com/Prof_Marciniak/status/1376981735133605888,Prof_Marciniak,"Germany decides AstraZeneca COVID shot can be used for over-60s, document shows https://t.co/5kk0ZVaidL",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
93,1376980153058885640,https://twitter.com/boblister_poole/status/1376980153058885640,boblister_poole,Germany to suspend AstraZeneca vaccine for under 60s https://t.co/TfLHOkAFLN,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
94,1376980150567469056,https://twitter.com/Londongerry1/status/1376980150567469056,Londongerry1,A neuroscientist writes on AstraZeneca fears https://t.co/XdoeG3yy0G,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
95,1376979506234335235,https://twitter.com/shelleypetersen/status/1376979506234335235,shelleypetersen,"The study has not been peer-reviewed- Germany to restrict AstraZeneca use in under-60s amid clots fear https://t.co/3ppmjKWMxc #Healthinnovations #Health #coronavirus #Immunology via 
@MSNNews @PA",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
96,1376979473883664398,https://twitter.com/IanBroughall/status/1376979473883664398,IanBroughall,"Germany is suspending routine use of the Oxford-AstraZeneca Covid-19 vaccine for people aged below 60 because of a risk of rare blood clots

The German medicines regulator found 31 cases of a type of rare blood clot among the nearly 2.7 million people who had received the vaccine",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
97,1376979070148300803,https://twitter.com/rooo_210/status/1376979070148300803,rooo_210,"It is genuinely staggering to me  that some countries are restricting the use of the @AstraZeneca #COVID vaccine. This is an approach NOT based upon science OR logic. Countries in EU now facing a third wave &amp; more deaths because of this stupidity... 
@MenePangalos #AstraZeneca",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
98,1376978834164174852,https://twitter.com/andrewbusby/status/1376978834164174852,andrewbusby,"If this carries on wouldn't be surprised if AZ call it a day

Germany limits use of AstraZeneca Covid jab for under-60s
https://t.co/Oo2K8LNDGu",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
