,id,permalink,username,text,date,vaccino,location
155,1376859582081986560,https://twitter.com/Gurdur/status/1376859582081986560,Gurdur,"#AstraZeneca: this somewhat changes things. I'll do another thread on this all soon. 

https://t.co/gBYKpi2Ubc",2021-03-30,AstraZeneca,Europa
156,1376853656939724802,https://twitter.com/wagjuer/status/1376853656939724802,wagjuer,Immunization committee to recommend provinces suspend AstraZeneca use among those under 55: sources - CBC https://t.co/H0lQJZUPJP via @nuzzel,2021-03-30,AstraZeneca,Europa
157,1376851731397496835,https://twitter.com/habenichtd/status/1376851731397496835,habenichtd,🇨🇦 and AstraZeneca https://t.co/gpDycjjlsK,2021-03-30,AstraZeneca,Europa
158,1376845725062066176,https://twitter.com/frankreiff/status/1376845725062066176,frankreiff,".. and Germany‘s top hospital, the Charité in Berlin, is suspending vaccinations with AstraZeneca for its female staff under 55.. after yet more CVST deaths in Germany.",2021-03-30,AstraZeneca,Europa
159,1376837072250679300,https://twitter.com/DJ8897/status/1376837072250679300,DJ8897,"AstraZeneca Shit Vaccine!!!

Worst #vaccine we ever had on the globe! #AstraZeneca",2021-03-30,AstraZeneca,Europa
160,1376831078774812672,https://twitter.com/Lottie38058689/status/1376831078774812672,Lottie38058689,here we go again... #AstraZeneca 😩 https://t.co/7N2gmyi9l7,2021-03-30,AstraZeneca,Europa
161,1376816149250387968,https://twitter.com/LordLurchington/status/1376816149250387968,LordLurchington,"Hey #UK, how are you going to twist the latest #AstraZeneca/#Canada news to blame the #EU? Is Canada joining the EU?",2021-03-30,AstraZeneca,Europa
162,1376807901243801603,https://twitter.com/paulanthtaylor/status/1376807901243801603,paulanthtaylor,Canada has joined other countries in halting use of the AstraZeneca vaccine for people under-55 over safety fears. https://t.co/splujkghjL,2021-03-30,AstraZeneca,Europa
163,1376805141710430212,https://twitter.com/VoxEurop/status/1376805141710430212,VoxEurop,"We've updated our interactive map of the #Covid_19 💉 #vaccine production plants in the 🇪🇺. Check it out here 👉 https://t.co/9G9TG32ev0 #EU #Europe #coronavirus 
#AstraZeneca #PfizerBioNtech #Moderna #johnsonandjohnson https://t.co/drok0WGsgr",2021-03-30,AstraZeneca,Europa
164,1376785752735035392,https://twitter.com/TepiZep/status/1376785752735035392,TepiZep,"👇New data from Europe shows the risk of blood clots is 1 in 100,000, higher than the 1 in a million believed before. Most patients who developed a rare blood clot after the #AstraZeneca jab were women &lt;55. The fatality rate among those with clots is 40%.
https://t.co/p54d8NwyKC",2021-03-30,AstraZeneca,Europa
