;area;parola_cercata;date;media;median;count;stato
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Czech Republic
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Czech Republic
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Czech Republic
30;EU;EU;2021-03-31;0,0;0,0;0;Czech Republic
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Denmark
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Denmark
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Denmark
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Denmark
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Denmark
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Denmark
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Denmark
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Denmark
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Denmark
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Denmark
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Denmark
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Denmark
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Denmark
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Denmark
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Denmark
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Denmark
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Denmark
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Denmark
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Denmark
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Denmark
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Denmark
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Denmark
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Denmark
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Denmark
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Denmark
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Denmark
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Denmark
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Denmark
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Denmark
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Denmark
30;EU;EU;2021-03-31;0,0;0,0;0;Denmark
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Estonia
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Estonia
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Estonia
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Estonia
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Estonia
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Estonia
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Estonia
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Estonia
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Estonia
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Estonia
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Estonia
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Estonia
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Estonia
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Estonia
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Estonia
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Estonia
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Estonia
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Estonia
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Estonia
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Estonia
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Estonia
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Estonia
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Estonia
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Estonia
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Estonia
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Estonia
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Estonia
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Estonia
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Estonia
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Estonia
30;EU;EU;2021-03-31;0,0;0,0;0;Estonia
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Finland
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Finland
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Finland
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Finland
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Finland
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Finland
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Finland
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Finland
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Finland
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Finland
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Finland
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Finland
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Finland
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Finland
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Finland
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Finland
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Finland
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Finland
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Finland
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Finland
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Finland
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Finland
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Finland
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Finland
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Finland
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Finland
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Finland
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Finland
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Finland
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Finland
30;EU;EU;2021-03-31;0,0;0,0;0;Finland
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;France
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;France
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;France
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;France
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;France
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;France
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;France
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;France
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;France
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;France
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;France
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;France
12;EU;EU;2021-03-13;-0,128;-0,13526;5;France
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;France
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;France
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;France
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;France
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;France
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;France
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;France
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;France
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;France
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;France
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;France
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;France
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;France
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;France
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;France
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;France
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;France
30;EU;EU;2021-03-31;0,0;0,0;0;France
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Germany
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Germany
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Germany
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Germany
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Germany
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Germany
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Germany
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Germany
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Germany
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Germany
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Germany
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Germany
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Germany
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Germany
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Germany
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Germany
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Germany
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Germany
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Germany
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Germany
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Germany
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Germany
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Germany
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Germany
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Germany
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Germany
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Germany
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Germany
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Germany
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Germany
30;EU;EU;2021-03-31;0,0;0,0;0;Germany
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Greece
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Greece
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Greece
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Greece
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Greece
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Greece
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Greece
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Greece
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Greece
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Greece
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Greece
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Greece
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Greece
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Greece
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Greece
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Greece
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Greece
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Greece
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Greece
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Greece
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Greece
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Greece
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Greece
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Greece
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Greece
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Greece
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Greece
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Greece
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Greece
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Greece
30;EU;EU;2021-03-31;0,0;0,0;0;Greece
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Hungary
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Hungary
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Hungary
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Hungary
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Hungary
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Hungary
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Hungary
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Hungary
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Hungary
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Hungary
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Hungary
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Hungary
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Hungary
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Hungary
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Hungary
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Hungary
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Hungary
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Hungary
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Hungary
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Hungary
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Hungary
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Hungary
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Hungary
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Hungary
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Hungary
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Hungary
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Hungary
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Hungary
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Hungary
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Hungary
30;EU;EU;2021-03-31;0,0;0,0;0;Hungary
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Ireland
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Ireland
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Ireland
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Ireland
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Ireland
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Ireland
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Ireland
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Ireland
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Ireland
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Ireland
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Ireland
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Ireland
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Ireland
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Ireland
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Ireland
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Ireland
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Ireland
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Ireland
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Ireland
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Ireland
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Ireland
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Ireland
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Ireland
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Ireland
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Ireland
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Ireland
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Ireland
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Ireland
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Ireland
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Ireland
30;EU;EU;2021-03-31;0,0;0,0;0;Ireland
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Italy
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Italy
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Italy
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Italy
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Italy
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Italy
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Italy
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Italy
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Italy
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Italy
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Italy
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Italy
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Italy
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Italy
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Italy
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Italy
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Italy
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Italy
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Italy
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Italy
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Italy
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Italy
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Italy
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Italy
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Italy
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Italy
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Italy
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Italy
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Italy
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Italy
30;EU;EU;2021-03-31;0,0;0,0;0;Italy
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Latvia
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Latvia
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Latvia
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Latvia
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Latvia
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Latvia
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Latvia
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Latvia
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Latvia
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Latvia
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Latvia
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Latvia
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Latvia
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Latvia
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Latvia
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Latvia
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Latvia
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Latvia
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Latvia
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Latvia
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Latvia
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Latvia
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Latvia
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Latvia
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Latvia
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Latvia
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Latvia
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Latvia
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Latvia
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Latvia
30;EU;EU;2021-03-31;0,0;0,0;0;Latvia
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Lithuania
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Lithuania
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Lithuania
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Lithuania
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Lithuania
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Lithuania
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Lithuania
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Lithuania
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Lithuania
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Lithuania
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Lithuania
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Lithuania
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Lithuania
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Lithuania
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Lithuania
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Lithuania
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Lithuania
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Lithuania
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Lithuania
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Lithuania
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Lithuania
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Lithuania
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Lithuania
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Lithuania
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Lithuania
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Lithuania
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Lithuania
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Lithuania
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Lithuania
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Lithuania
30;EU;EU;2021-03-31;0,0;0,0;0;Lithuania
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Luxembourg
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Luxembourg
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Luxembourg
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Luxembourg
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Luxembourg
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Luxembourg
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Luxembourg
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Luxembourg
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Luxembourg
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Luxembourg
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Luxembourg
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Luxembourg
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Luxembourg
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Luxembourg
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Luxembourg
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Luxembourg
16;EU;EU;2021-03-17;0,0463;0,13546249999999999;16;Luxembourg
17;EU;EU;2021-03-18;0,0;-0,031966666666666664;12;Luxembourg
18;EU;EU;2021-03-19;0,0;0,05237499999999997;20;Luxembourg
19;EU;EU;2021-03-20;-0,10115;-0,11036666666666667;12;Luxembourg
20;EU;EU;2021-03-21;0,0;-0,29887777777777774;9;Luxembourg
21;EU;EU;2021-03-22;0,1531;0,057411764705882336;17;Luxembourg
22;EU;EU;2021-03-23;0,0;0,12496363636363637;11;Luxembourg
23;EU;EU;2021-03-24;0,0;0,1189181818181818;11;Luxembourg
24;EU;EU;2021-03-25;0,4939;0,28935384615384613;13;Luxembourg
25;EU;EU;2021-03-26;0,0;-0,07751616593958587;12149;Luxembourg
26;EU;EU;2021-03-27;0,0;-0,1386451154209603;22222;Luxembourg
27;EU;EU;2021-03-28;0,0;-0,09874044465192362;17136;Luxembourg
28;EU;EU;2021-03-29;0,0;-0,07940472352540273;24939;Luxembourg
29;EU;EU;2021-03-30;0,0;0,013183687824484496;23882;Luxembourg
30;EU;EU;2021-03-31;0,0;0,0;0;Luxembourg
0;EU;EU;2021-03-01;0,017;0,020560000000000023;5;Malta
1;EU;EU;2021-03-02;0,0;-0,29535999999999996;5;Malta
2;EU;EU;2021-03-03;0,0;-0,06029999999999999;9;Malta
3;EU;EU;2021-03-04;0,0;-0,02629999999999999;8;Malta
4;EU;EU;2021-03-05;0,1798;0,3544777777777778;9;Malta
5;EU;EU;2021-03-06;0,0;0,06237999999999999;5;Malta
6;EU;EU;2021-03-07;0,0;-0,08776666666666667;3;Malta
7;EU;EU;2021-03-08;0,0;-0,012859999999999983;5;Malta
8;EU;EU;2021-03-09;0,27445;0,22665000000000002;6;Malta
9;EU;EU;2021-03-10;0,0;0,04044999999999999;12;Malta
10;EU;EU;2021-03-11;0,3291;0,3291428571428571;7;Malta
11;EU;EU;2021-03-12;-0,0772;-0,05576666666666668;9;Malta
12;EU;EU;2021-03-13;-0,128;-0,13526;5;Malta
13;EU;EU;2021-03-14;-0,28595;-0,28595;2;Malta
14;EU;EU;2021-03-15;-0,43779999999999997;-0,45362500000000006;4;Malta
15;EU;EU;2021-03-16;-0,128;-0,12388666666666669;15;Malta
